,0
969,6.94538118163862e-15
970,6.8908535769111564e-15
971,6.836311791914905e-15
972,6.781755938888094e-15
973,6.727186130097894e-15
974,6.672602477840197e-15
975,6.618005094439389e-15
976,6.563394092248103e-15
977,6.5087695836470045e-15
978,6.454131681044547e-15
979,6.39948049687675e-15
980,6.344816143606966e-15
981,6.2901387337256444e-15
982,6.235448379750103e-15
983,6.180745194224298e-15
984,6.126029289718592e-15
985,6.071300778829516e-15
986,6.016559774179551e-15
987,5.96180638841688e-15
988,5.907040734215168e-15
989,5.85226292427333e-15
990,5.797473071315288e-15
991,5.742671288089752e-15
992,5.687857687369982e-15
993,5.6330323819535536e-15
994,5.578195484662132e-15
995,5.5233471083412376e-15
996,5.468487365860007e-15
997,5.413616370110973e-15
998,5.3587342340098204e-15
999,5.303841070495162e-15
1000,5.248936992528305e-15
1001,5.1940221130930135e-15
1002,5.139096545195282e-15
1003,5.084160401863095e-15
1004,5.029213796146206e-15
1005,4.9742568411158945e-15
1006,4.919289649864739e-15
1007,4.864312335506381e-15
1008,4.809325011175294e-15
1009,4.754327790026553e-15
1010,4.699320785235595e-15
1011,4.644304109997992e-15
1012,4.589277877529218e-15
1013,4.534242201064411e-15
1014,4.479197193858147e-15
1015,4.424142969184198e-15
1016,4.36907964033531e-15
1017,4.314007320622958e-15
1018,4.258926123377124e-15
1019,4.203836161946055e-15
1020,4.1487375496960354e-15
1021,4.0936304000111515e-15
1022,4.038514826293056e-15
1023,3.983390941960738e-15
1024,3.92825886045029e-15
1025,3.873118695214672e-15
1026,3.81797055972348e-15
1027,3.762814567462707e-15
1028,3.7076508319345205e-15
1029,3.652479466657018e-15
1030,3.597300585164e-15
1031,3.542114301004731e-15
1032,3.4869207277437124e-15
1033,3.4317199789604467e-15
1034,3.3765121682491967e-15
