,0
527,33.9774430454517
528,38.169035933104546
529,43.844186663619
530,49.79144010033195
531,51.783161655465804
532,48.76625163837969
533,50.45073362072292
534,52.27780224494391
535,51.93833070035508
536,51.816073167684664
537,53.55636917234252
538,52.76539304741763
539,48.450416865189645
540,50.220169934763064
541,46.72229203565877
542,49.15757994482838
543,46.64291926674495
544,42.63006887272466
545,42.5341681614927
546,39.187330975379936
547,34.98091168259165
548,33.68876595254039
549,34.297680057852034
550,31.70209773348119
551,33.21559561860216
552,36.40764221795762
553,41.736350862406
554,48.66815348842383
555,50.67657679676717
556,52.77569581328794
557,49.814377805301206
558,50.77392151855706
559,51.27599168064545
560,46.72103492977347
561,46.82404347154078
562,49.026215285284316
563,48.43023335059891
564,47.69397997409652
565,48.3219324111776
566,44.25074441654264
567,42.621534646122235
568,42.61687304614797
569,35.3114132362903
570,35.95039130478446
571,33.169368813242976
572,31.78317936036581
573,32.07314027919669
574,32.40315085559995
575,35.54601348599796
576,43.95343050564891
577,51.28539757592684
578,47.50290926525317
579,50.45694600453777
580,53.887442094549336
581,56.868838747713845
582,60.84932080554628
583,61.95417781330462
584,59.66475273399379
585,63.08687134995381
586,60.189086272638924
587,62.78518943905772
588,60.646703027956015
589,56.61673407170797
590,53.37031850634081
591,51.17016805408787
592,46.88084971035852
593,39.03944137683726
594,34.323228776015334
595,33.450239756295794
596,32.432990284571375
597,29.568902590932176
598,30.931474218480485
599,34.270989456690266
600,45.91480322109178
601,51.06217014189798
602,50.38970031491106
603,50.455626779528394
604,54.48896348985204
605,57.477430141747725
606,64.29821733011693
607,63.06032000761779
608,60.47639305869781
609,63.36947690674631
610,62.63795654531179
611,62.81580374072874
612,62.81166186004471
613,61.09247550006167
614,57.06949119602398
615,51.44626384943674
616,45.24942545337024
617,39.50560800089476
618,35.25557125212507
619,33.596586035353894
620,33.234837846485135
621,29.38411303537518
622,31.71217222912761
623,33.572060246044074
624,43.673440001460214
625,46.94058311609572
626,45.80621387241658
627,47.82474564021639
628,53.838805364902825
629,60.26756701744751
630,59.93816669372844
631,64.37351448200839
632,63.32234966738963
633,57.89768285627525
634,64.02071777576353
635,62.06363088868546
636,60.84034074338222
637,57.52463876600914
638,53.227010413398546
639,54.56018507846593
640,46.72640555554554
641,39.470298787447916
642,36.606180805337225
643,35.12781104289624
644,32.38207093448992
645,30.38958859012438
646,31.059933205849113
647,33.82780347003693
648,43.36949197846432
649,50.79897193112336
650,49.087929509941404
651,48.81053638180194
652,49.489443340722005
653,60.492239690481036
654,61.449268056014795
655,65.50310204749333
656,62.944931891316955
657,59.59306849386473
658,58.07110239647433
659,58.31516310797418
660,60.02921208273786
661,60.3382324676236
662,53.20255312295623
663,49.87672710726412
664,43.0033791061484
665,38.24699053199948
666,36.097387039896816
667,34.57029684996518
668,32.87350719456935
669,30.890632213346034
670,30.01653466277949
671,33.428566564816435
672,43.871953101648664
673,47.87830655691167
674,49.76012409773091
675,50.38101662589385
676,51.68060865853369
677,60.57442933055353
678,60.96381270163083
679,62.13531287671552
680,57.810429904822186
681,58.286130391460006
682,57.65462155812759
683,60.245464921462634
684,58.860058158617385
685,55.39597165477291
686,53.68915356418201
687,51.01991744620865
688,45.11662469307771
689,40.50725399643114
690,37.613906021831944
691,35.353893031911696
692,32.81820818523818
693,29.770112779597426
694,28.488259773712187
695,31.329298463187847
696,38.44647183022367
697,47.017830914860504
698,48.62089750261972
699,48.796181818048254
700,51.68847094305255
701,48.803120990007095
702,53.44936650310969
703,53.79483655538843
704,51.323796225807044
705,51.707596248961934
706,48.342602479331276
707,48.3695293149225
708,48.66709052930248
709,45.64778836313322
710,45.44265288029257
711,44.54772978653324
712,45.44217483284888
713,39.97109760341153
714,38.98559425434733
715,38.06512918535794
716,35.403792806665905
717,31.863950642843893
718,30.060298432325744
719,32.25837377977559
720,37.574751540917475
721,44.15176637814609
722,49.383754929478876
723,50.47805432683882
724,47.90280519023813
725,49.08711524885204
726,47.153246701739675
727,49.01176125166098
728,47.005074925739024
729,48.404640911955774
730,46.026798057125106
731,47.911451323532084
732,45.68014187835781
733,47.32761628980715
734,42.94508440693704
735,42.63243517249981
736,40.07852246426835
737,35.97030383411694
738,33.65389756071825
739,32.86671528356623
740,32.44399198236011
741,31.57599591118406
742,30.87312842166199
743,33.767923442911666
744,44.98987987737867
745,47.754562605077986
746,50.4956392111448
747,49.23967207725296
748,53.521473394894485
749,56.04999127509479
750,60.4588677176618
751,66.70141881234987
752,58.54167143201551
753,61.31873104085367
754,60.9533748995149
755,60.38754300370809
756,56.41954663199988
757,56.11601320824748
758,55.69991948814166
759,52.682977751826
760,46.60503397284194
761,39.53583780026373
762,34.67375521203227
763,34.32202581455089
764,32.28722216944219
765,29.600007191341394
766,29.612889550184146
767,34.861982572623816
768,44.11988776084899
769,46.83081310461634
770,47.168796306872075
771,48.82596924572286
772,53.09866374217471
773,57.0911756558156
774,59.25688627022401
775,62.72863254391983
776,60.15359402650122
777,60.3874695873299
778,59.066606548107295
779,58.55523905582159
780,57.63248844086776
781,55.64720033158932
782,56.58467870021713
783,51.537250771990436
784,43.04354951517816
785,37.47207255272284
786,37.16195861864316
787,34.791724531996906
788,31.40725197027919
789,30.025985783110613
790,30.114223390936566
791,32.60200289789635
792,43.0460429757256
793,50.236871451729336
794,45.727469652189605
795,45.823522283238226
796,51.03717770005196
797,55.36091669052581
798,64.7004735532583
799,63.69698653337778
800,59.80589467498778
801,59.81418701479308
802,62.04250331669326
803,62.14005594390459
804,58.68643994554888
805,59.18402879148622
806,57.56279853581653
807,52.399082490337946
808,45.40158591197892
809,40.07664514104596
810,35.75436874496347
811,32.22004283389614
812,32.330362615472666
813,29.565142491447965
814,28.391637024558662
815,34.2953219810735
816,42.163805460269245
817,46.01963113473124
818,47.02295263727113
819,48.11695377305335
820,52.23932907642723
821,58.73640752540114
822,59.86245340951991
823,65.00128636626947
824,63.49197545895717
825,60.84464104556778
826,62.16199594619061
827,56.581439520614744
828,60.10524058589406
829,55.982474513538484
830,55.94063494425353
831,48.65710401926941
832,46.07555766537119
833,37.63979033401247
834,36.89288023381838
835,32.53889696880461
836,30.643487210073193
837,29.841448529409536
838,30.000191906900586
839,33.50709481418834
840,43.07471506482331
841,47.76617955550988
842,45.54678267556683
843,47.67898983402678
844,51.18343049102037
845,55.8666566092197
846,62.15040382327837
847,65.0768821658298
848,61.00483937818332
849,56.938699638372206
850,57.747454902401834
851,55.894537019796445
852,58.8063176173085
853,56.65250288443078
854,52.517341310752954
855,49.13588358154588
856,45.38387056919786
857,37.770625908952816
858,39.16605200080636
859,35.93787762618917
860,32.30201764390077
861,29.621613550306314
862,28.13227975883445
863,30.054690214011227
864,38.28902523831579
865,41.86272524790279
866,47.100654752012524
867,48.90096896345976
868,49.84153039983875
869,52.37425814859073
870,50.781133682540826
871,52.22005209116874
872,51.52155902902595
873,51.49207651674163
874,47.559744435606
875,49.1160749347324
876,49.78485420132406
877,46.721883728277035
878,47.47048030364914
879,44.18380475951195
880,43.729871842941876
881,39.97047575313664
882,36.968169157890706
883,35.76338083657844
884,34.62593888464651
885,30.944606803929588
886,29.92410755380601
887,32.07161632156518
888,36.241320166006886
889,42.004604989481074
890,48.222787165737785
891,50.19970611057731
892,46.48080392289899
893,47.51611274794811
894,49.90598010674802
895,49.107003701849834
896,47.029962100056096
897,46.338872792481254
898,46.75306213242652
899,47.25568368873983
900,46.8298910302691
901,44.96893163439244
902,43.20642861260852
903,42.66428456680459
904,40.7771444263013
905,36.11254922672924
906,33.43162839385655
907,31.90981915617022
908,30.539753470255697
909,29.27154352184569
910,30.04277397749481
911,35.28789762396319
912,44.46702217528868
913,48.49811331769614
914,47.96729357945684
915,46.43964348663026
916,52.707382087149995
917,58.522222793784515
918,58.12542747924214
919,62.86910178244648
920,57.12586586009125
921,60.1647636092717
922,56.136413777674946
923,60.58235790346639
924,55.679954460277514
925,57.40258717270911
926,55.52970275795612
927,50.48420996822866
928,45.2800231531747
929,36.32654468747714
930,33.56100631114773
931,32.683173361210685
932,31.757915956488652
933,30.796150595047365
934,29.808793774952594
935,31.91303613646177
936,44.19875322750988
937,48.878512913192885
938,45.31160262663475
939,45.145942398004166
940,51.45664409116766
941,59.58377951554974
942,57.79958604453435
943,65.01104949187516
944,60.70202460755815
945,56.01253780708041
946,56.96613571363888
947,58.75663960210579
948,56.934451951769475
949,55.18759114536758
950,55.208382185810954
951,48.413719624973346
952,42.47826753818964
953,38.55377294161026
954,35.094180788148634
955,32.13010380867376
956,29.965333311982246
957,28.41970714062561
958,27.950522131299508
959,32.04886456352119
960,41.27469801805093
961,45.31721995965387
962,44.96652125484354
963,44.61654444383382
964,52.177965082965166
965,56.35874936116462
966,59.17487613654802
967,62.52914876795974
968,56.91683725223892
969,56.2816726203011
970,56.580090392825895
971,59.59631212817897
972,59.39411288069239
973,53.11204219705804
974,52.71525753895249
975,47.340725029301815
976,43.44879173757365
977,35.56154259927543
978,36.217081177242335
979,32.77144312367438
980,30.383792132943213
981,29.419777208344765
982,28.610664878461744
983,32.81202854352457
984,43.99638943231438
985,49.35601334754059
986,46.44715639805009
987,45.77419999609846
988,50.35374714600343
989,59.269648205716464
990,58.47734804364883
991,60.85167632310888
992,60.38961649708966
993,57.60058789722906
994,55.992102620901456
995,56.32737420197729
996,57.88441480344932
997,56.984403652784025
998,51.9510841390511
999,47.85586408399583
1000,44.90935924507344
1001,36.24177847344763
1002,33.31660763250365
1003,33.277477656746164
1004,31.66643868932327
1005,27.80688616576126
1006,29.05002110378576
1007,33.71907235378836
1008,40.526818327781115
1009,46.389501318311375
1010,44.568470850860585
1011,47.11504704647613
1012,49.87082660299349
1013,55.08866326165346
1014,57.8200903442237
1015,63.21961730243358
1016,59.53270403722596
1017,53.87438051088969
1018,55.054922453702936
1019,55.45266279293243
1020,56.10811549829009
1021,51.99208733377273
1022,52.12025943334255
1023,45.292505709960885
1024,44.170050303052726
1025,37.003541412303264
1026,35.89307290048864
1027,33.23465642491017
1028,33.385361270008765
1029,28.490650765079245
1030,27.240084948504396
1031,30.641102458182313
1032,36.56688286215351
1033,42.937180357297095
1034,47.37806868067501
1035,48.35241238495771
1036,47.96391974506682
1037,48.44673604141599
1038,48.91591085413591
1039,48.25318828829142
1040,47.52618624896695
1041,47.81216114656883
1042,48.041049612771225
1043,47.05251519173398
1044,45.472448856291564
1045,44.15579114896194
1046,43.087453462322394
1047,42.03483990146505
1048,40.76535457148202
1049,39.04640157746546
1050,36.75167596071417
1051,34.180036507353684
1052,31.736632939716255
1053,29.826614980134114
1054,29.01507988812238
1055,30.506915071927686
1056,35.054508562283395
1057,40.96046073113838
1058,45.09157693976495
1059,45.24365374102078
1060,48.92997535338095
1061,47.57581536568964
1062,45.186597518127904
1063,45.217140969214526
1064,46.438960132701425
1065,41.95885203060252
1066,43.993093740633654
1067,45.66493355084402
1068,44.24083435077986
1069,41.94529087103978
1070,43.507653991529516
1071,39.62615725315469
1072,38.45515665282331
1073,35.68992739771752
1074,32.1869338012164
1075,30.587663935139584
1076,29.92053059858087
1077,28.990503267863286
1078,29.32185340095286
1079,32.85962318423409
1080,40.51263573612241
1081,48.869199308936324
1082,46.16454884711023
1083,44.791239771398224
1084,49.807235011040724
1085,55.6453758557989
1086,57.15886510605417
1087,58.155185465434116
1088,60.3857835775106
1089,56.74906402220067
1090,59.18479119907036
1091,56.20408364729992
1092,54.91117774854675
1093,55.02170238790894
1094,53.143230430309636
1095,48.9479400712934
1096,43.1325890831701
1097,37.42764821468939
1098,33.822016458710834
1099,33.10385920441019
1100,31.25840742622796
1101,27.146354031409444
1102,29.26132949981025
1103,31.12605623014679
1104,41.724031531857555
1105,47.24045534489581
1106,43.359700003213064
1107,44.42515433448779
1108,50.754787446473244
1109,53.07943055001419
1110,58.77226566815006
1111,57.48524986923296
1112,58.070479836378524
1113,58.60902722307527
1114,55.077516574553705
1115,53.826607323956104
1116,57.44993396123562
1117,53.3687363892717
1118,53.63741508672482
1119,48.32894451218418
1120,43.460793074612134
1121,37.64031505984733
1122,33.31230292722853
1123,32.52416939420431
1124,30.10535991962383
1125,27.753946561506954
1126,27.57696200889945
1127,31.82012089491946
1128,41.28227665732795
1129,45.237654012405976
1130,44.88913377881727
1131,45.11300188637515
1132,49.509057907612615
1133,56.640904337602834
1134,56.57882470372887
1135,62.02297176225043
1136,55.27688434088485
1137,56.37962291923386
1138,57.82594470048023
1139,54.98317518285407
1140,56.898992435420254
1141,56.09479635991748
1142,52.93324053272254
1143,49.17761156635095
1144,42.96877625540951
1145,36.4760272833862
1146,32.460689275441524
1147,30.85428119050674
1148,30.585395824472936
1149,29.400726987299628
1150,27.237966121630592
1151,31.160524746691447
1152,39.437609000527914
1153,46.4171576057161
1154,45.59987103129835
1155,43.71528310226407
1156,48.37713031748168
1157,54.73887313686369
1158,56.97293994573141
1159,59.12083809048737
1160,59.31422397432622
1161,55.37410627867791
1162,52.88082380759653
1163,55.13670316182472
1164,53.4023080189303
1165,51.8815181444841
1166,50.97861640151144
1167,48.57828881817024
1168,42.56694535516214
1169,36.272295794220916
1170,33.21088279775637
1171,31.850987123792855
1172,30.014569858900835
1173,27.986575308220594
1174,27.18171866895392
1175,31.07081548797882
1176,40.151573607664474
1177,44.8837411695176
1178,45.72626737731881
1179,43.3768365766165
1180,48.9553216193475
1181,53.49547131574493
1182,55.81739443989363
1183,56.59227825504476
1184,55.98385719789042
1185,54.32193637914226
1186,52.600603605590436
1187,51.751290032425295
1188,51.79051751235963
1189,50.919249193953675
1190,46.51172848667282
1191,47.173655950433826
1192,39.80598159043997
1193,35.93375237716031
1194,35.16721210307758
1195,32.93860129609795
1196,29.714132558721914
1197,27.218511512098605
1198,27.176443777377116
1199,30.074145098512474
1200,33.40225384290638
1201,39.30352277157388
1202,44.662299692260326
1203,46.63964794201627
1204,45.2277063759271
1205,46.22606521072665
1206,46.32842143274794
1207,46.158400668475736
1208,47.151597760370784
1209,46.76434485154586
1210,44.421276229412236
1211,45.64988324942604
1212,42.800531848229426
1213,43.82699713943721
1214,42.59072089346601
1215,40.34842210411138
1216,39.45728494367496
1217,36.04731330932806
1218,33.68871848330956
1219,32.26937604894141
1220,30.699794905824028
1221,28.670904048041265
1222,28.29692986175914
1223,31.228300539063923
1224,34.83695410364098
1225,38.23266437957487
1226,45.590931323756635
1227,46.02654473184126
1228,46.60209139678778
1229,47.43764647365505
1230,44.32695939021304
1231,44.44222123918571
1232,40.57809570681298
1233,42.90995412323022
1234,40.253387922247256
1235,41.68542695011435
1236,40.83366885175884
1237,39.95831826294714
1238,42.03413297695634
1239,40.04712625434069
1240,35.39959693165989
1241,31.654462107283415
1242,31.014969533833764
1243,31.048876217345583
1244,28.941220421861207
1245,26.32195866503275
1246,28.001873729270912
1247,31.88391503176892
1248,41.15877022014013
1249,43.80337280878691
1250,43.644313462169094
1251,46.437416911778264
1252,47.522993548139596
1253,51.28893376318973
1254,56.40614818423973
1255,59.17429121159237
1256,53.315177704304595
1257,51.9795249867029
1258,54.677741399160595
1259,55.11001678500939
1260,51.08776219139496
1261,51.878251695625835
1262,50.8495305295429
1263,46.82919435194137
1264,41.37672138529387
1265,35.768689048472076
1266,31.594218965005318
1267,30.382713738848775
1268,28.91967213297247
1269,27.373849551262136
1270,27.15801471828393
1271,30.840088171574724
1272,40.92900499230703
1273,45.8374085000905
1274,44.26316667682329
1275,43.039038625509356
1276,47.99542808904482
1277,53.77668768170839
1278,57.428629840317186
1279,57.68356388118114
1280,54.400741056029446
1281,50.844566775456514
1282,54.371534228280325
1283,51.23327266372109
1284,50.83206355687295
1285,50.044757508917854
1286,47.53453847920961
1287,43.901179052386304
1288,39.75926687588071
1289,35.78264984830419
1290,32.53531349231708
1291,30.0825335755972
1292,28.364908427076706
1293,27.323036375687764
1294,27.486772465561778
1295,31.742998601627193
1296,40.55043517188379
1297,45.1073463981351
1298,45.060693976277165
1299,43.78365099235755
1300,45.96378499904518
1301,53.78128643477482
1302,54.389871792855516
1303,59.42321550980813
1304,52.633284368327836
1305,54.168969756313935
1306,53.29172739746176
1307,53.71194470021158
1308,50.190993589945876
1309,49.54840707052338
1310,48.85529124680819
1311,43.55277074571162
1312,37.69848828718828
1313,35.29338555414432
1314,32.94834065029927
1315,30.616866948324972
1316,28.66746120718122
1317,27.20905136688716
1318,26.35056536746196
1319,29.21866256978983
1320,40.844315386749074
1321,41.991661103831625
1322,45.08879575995939
1323,41.22263043511181
1324,47.213640086320865
1325,52.979038467406426
1326,55.15109389316918
1327,55.33986589064219
1328,55.017919600728355
1329,54.47651407904802
1330,53.71158185990086
1331,52.71905547758652
1332,51.44724298758115
1333,49.6539545300668
1334,47.04937576640203
1335,43.34369235794538
1336,38.542309820904826
1337,33.83151309088607
1338,30.692806958344228
1339,29.90458353712325
1340,29.432784234622343
1341,27.50799346940278
1342,26.231818411118745
1343,29.834610954966635
1344,40.283978106499774
1345,41.905851474410824
1346,42.85178951697158
1347,43.506942145213074
1348,46.35773150851044
1349,51.98089161096366
1350,52.390779586519685
1351,54.056282354797816
1352,52.55299685346799
1353,50.14511517437965
1354,48.911104399481744
1355,49.643433000301584
1356,50.10948978577501
1357,47.171186785180815
1358,46.87038442675238
1359,41.23128989572861
1360,40.34382682809331
1361,34.17120393225056
1362,34.60083174853463
